Country/Region,Date,total_cases,total_deaths,total_recovered,new_cases,new_recovered,new_deaths,infected_5,infected_6,infected_7,infected_8,infected_9,infected_10,gr_infected_5,gr_infected_6,gr_infected_7,gr_infected_8,gr_infected_9,gr_infected_10
Kazakhstan,2020-06-21,17732,120,10897,507.0,226.0,2.0,2151.6191040462522,2483.4148751058324,2803.62670758393,3115.1122843820403,3419.07316110598,3715.899848947099,0.04662245440424684,0.047104240100757984,0.04636447819968148,0.045094287219352484,0.0436469055094284,0.0421982677800683
Kazakhstan,2020-06-22,18231,127,11158,499.0,261.0,7.0,2220.2952832370015,2568.512395921527,2902.1086065005115,3224.723248834285,3538.176143205315,3843.3098640523895,0.03191837210480242,0.034266332890539715,0.035126608920575515,0.03518684222131952,0.034834873805627664,0.03428779576537622
Kazakhstan,2020-06-23,18765,134,11514,534.0,356.0,7.0,2310.2362265896013,2674.4269966012725,3021.5216627147242,3355.6328427299995,3679.045460626946,3992.978877647151,0.04050855038590795,0.041235775559395504,0.04114699771977382,0.04059560582230959,0.03981410526781026,0.038942739172466816
Kazakhstan,2020-06-24,19285,136,11882,520.0,368.0,2.0,2368.188981271681,2748.689163834394,3109.8757108983355,3456.1787373887496,3790.2626316683973,4113.680989882436,0.0250852073113017,0.02776750583489318,0.029241573632878826,0.029963318208839018,0.03022989855159275,0.0302285877120414
Kazakhstan,2020-06-25,19750,140,12220,465.0,338.0,4.0,2359.551185017345,2755.5743031953284,3130.607752198573,3489.1563952151564,3834.122339260797,4167.3128908941935,-0.0036474269252353424,0.002504881036213602,0.006666517644928316,0.009541652886656538,0.011571680343716471,0.013037447761181207
Kazakhstan,2020-06-26,20319,150,12548,569.0,328.0,10.0,2456.640948013876,2865.311919329441,3252.3780733130634,3622.0118458132615,3977.1087460095973,4319.5816018047735,0.0411475553541838,0.039823863942576976,0.03889670337300255,0.03807666826866707,0.03729312580473554,0.036538823672994665
Kazakhstan,2020-06-27,20319,166,12738,0.0,190.0,16.0,1965.3127584111007,2387.759932774534,2787.7526342683404,3169.260365086604,3535.2077742307524,3887.6234416242964,-0.2,-0.16666666666666666,-0.14285714285714268,-0.125,-0.11111111111111116,-0.09999999999999998
Kazakhstan,2020-06-28,21327,178,12933,1008.0,195.0,12.0,2580.250206728881,2997.799943978778,3397.502257944292,3781.102819450778,4150.406910427335,4506.861097461867,0.3128954644424835,0.2554863254177269,0.2187244363723768,0.19305528226850344,0.17402064474992485,0.15928437132245632
Kazakhstan,2020-06-29,21819,188,13008,492.0,75.0,10.0,2556.2001653831044,2990.1666199823158,3404.1447925236794,3800.4649670194312,4181.250587046519,4548.17498771568,-0.00932081752500491,-0.002546308672730091,0.0019551229329883846,0.005120767271667326,0.007431482571430338,0.009166887853961024
Kazakhstan,2020-06-30,22308,188,13558,489.0,550.0,0.0,2533.9601323064835,2980.805516651929,3406.838393591725,3814.4068461420025,4205.667188485795,4582.3574889441115,-0.008700427054892934,-0.003130629332769863,0.0007912710040893778,0.003668466685934346,0.005839545114784128,0.007515652172741083
Kazakhstan,2020-07-01,41065,188,14059,18757.0,501.0,0.0,,,,,,,,,,,,
Kazakhstan,2020-07-02,42574,188,14777,1509.0,718.0,0.0,18136.33448467615,19209.837164341618,20089.411881006166,20841.780241577468,21504.885185964085,22102.009566044733,-0.12739666113576031,-0.0956248290222168,-0.07324466172852051,-0.056702787519387725,-0.04403064326191242,-0.03405043611307135
